0.0191237
0.0314154
0.0402779
0.0412483
0.0545023
0.0552834
0.0582655
0.0596314
0.0610135
0.0788854
0.084744
0.0864096
0.0891863
0.0939553
0.09799
0.110516
0.122992
0.124483
0.132865
0.139517
0.152388
0.152423
0.164731
0.16558
0.17032
0.187577
0.202772
0.272739
0.279285
0.281627
0.303671
0.326219
0.392414
0.486043
0.530709
0.618123
0.730386
0.749607
0.82982
0.836745
0.870018
1.23274
1.35182
1.65205
1.77816
1.91543
2.11199
3.10469
4.61765
4.8921
5.09721
5.53562
5.62563
7.46432
7.63668
9.21065
