0.0142095
0.0160648
0.0162346
0.0180172
0.0207735
0.0216581
0.0225651
0.0239108
0.0292199
0.0293555
0.0293561
0.0342088
0.0380336
0.0383318
0.0384645
0.0394738
0.0424469
0.0426049
0.0429385
0.0446417
0.0471266
0.0501064
0.050907
0.0509512
0.0526554
0.0530391
0.0584175
0.0606982
0.0677654
0.071069
0.0725523
0.0732144
0.0787452
0.0850932
0.091485
0.0945404
0.109686
0.119132
0.119201
0.119215
0.128627
0.129295
0.131806
0.150316
0.151473
0.17958
0.179596
0.204084
0.262045
0.341876
0.359571
0.382662
0.409159
0.464832
0.469431
0.510507
0.582985
0.630425
0.645197
0.679271
0.687969
0.799866
0.856368
0.993872
1.035
1.3052
2.00775
2.21045
2.32134
2.85516
3.19966
4.00691
4.09972
4.37225
